k,summ
125979,3396
125982,16260
125988,8832
125990,5496
125994,3376
125998,5390
126004,7370
126012,5720
126018,12675
126041,908
126042,4812
126043,2681
126044,9048
126046,3740
126051,5222
126054,1730
126057,20475
126059,5664
126076,13736
126077,1666
126099,16099
126107,8834
126122,3507
126135,1529
126136,46614
126137,4570
126141,5746
126142,10352
126149,11193
126151,4158
126153,8480
126155,8484
126156,4260
126157,7381
126158,21720
126161,30282
126167,2544
126171,1212
126172,2548
126176,2702
126177,3829
126181,6440
126186,2030
126190,2682
126194,9348
126196,4566
126198,2205
126206,3409
126210,5700
126224,5421
126225,2781
126231,4734
126234,2628
126254,21204
126263,5797
126264,1925
126265,976
126268,3416
126271,7280
126272,7450
126277,3757
126283,2988
126291,2610
126292,4784
126300,6072
126303,9044
126304,5512
126305,29785
126307,4833
126323,24200
126329,3504
126334,5000
126338,4122
126347,6021
126349,5856
126364,11396
126375,3380
126384,4650
126387,14839
126392,4340
126402,3374
126413,5190
126423,1788
126426,6003
126427,3537
126430,3630
126431,4866
126432,5320
126433,1992
126450,16074
126454,8296
126457,3010
126458,3936
126465,6736
126476,3408
126490,8964
126516,22536
126518,2520
126522,5160
126527,7020
126534,5892
126538,7163
126539,7220
126544,28080
126545,22695
126552,2816
126573,2988
126580,10373
126583,4706
126584,4499
126601,6072
126602,7632
126606,3940
126607,10402
126615,7645
126617,2044
126629,4140
126632,5512
126640,3663
126642,12614
126647,7710
126660,4920
126664,5580
126666,20328
126668,2358
126671,2008
126674,6487
126681,1254
126688,30156
126697,4158
126699,12276
126702,9996
126707,8307
126713,2835
126718,2023
126725,4214
126733,14796
126734,2149
126740,4323
126742,7771
126750,1806
126753,16371
126759,2800
126761,2890
126763,3096
126765,7128
126766,4480
126770,5844
126771,1960
126773,4906
126776,1045
126777,26208
126784,7020
126792,4560
126797,4860
126798,928
126810,5660
126812,6860
126813,2958
126815,6840
126827,4480
126833,6020
126845,3890
126846,4116
126847,4710
126852,3497
126856,4136
126860,6384
126864,4239
126866,7777
126867,4136
126868,2490
126869,12246
126870,5335
126872,4110
126873,4689
126876,10620
126894,3017
126901,4887
126903,6201
126905,3584
126920,1991
126924,5632
126927,2768
126940,1272
126945,996
126957,1860
126972,11088
126976,6732
126984,5512
126988,12416
126989,15584
126991,5820
126993,3405
127005,2981
127006,7722
127015,2629
127017,4320
127025,5031
127035,4100
127041,7882
127053,7447
127054,2842
127055,2625
127061,7748
127067,4374
127068,2526
127069,4480
127080,4400
127086,7440
127087,5040
127088,9456
127089,1902
127090,3276
127092,38830
127096,5555
127098,5360
127100,4521
127117,8512
127120,3682
127123,4875
127130,5140
127134,4160
127136,19180
127145,3520
127147,4543
127149,6633
127152,4459
127161,2398
127162,5226
127183,3978
127199,6732
127200,6006
127205,6424
127209,28375
127211,3096
127221,9478
127226,3230
127232,4617
127240,2750
127242,2028
127245,6567
127250,13277
127251,3656
127252,6410
127254,4587
127273,4032
127276,5588
127278,3872
127305,1967
127309,6890
127310,21960
127318,1860
127321,3304
127322,5650
127328,5505
127337,9450
127340,5184
127341,4344
127342,2520
127347,4191
127348,3073
127350,7850
127351,4616
127353,2778
127355,5769
127356,6210
127359,3864
127360,5572
127362,3968
127372,2330
127374,1981
127382,5445
127383,1720
127386,5664
127388,2744
127390,5943
127393,3630
127394,3796
127400,4500
127408,2196
127416,5650
127446,4473
127447,2710
127448,5340
127453,1482
127458,3971
127460,12726
127462,2541
127474,7884
127476,4760
127482,27864
127492,1380
127493,1778
127495,7161
127499,3320
127514,4384
127515,40690
127524,1500
127526,3942
127528,3136
127543,14294
127557,5472
127559,3870
127565,2538
127571,4191
127575,7111
127577,10654
127592,4005
127594,7150
127599,3272
127605,4170
127606,11319
127608,3724
127610,2385
127616,11936
127620,7425
127624,5520
127638,5083
127648,4184
127650,2184
127653,3144
127658,5664
127659,10899
127660,7470
127669,8412
127672,423
127679,5512
127681,1640
127685,1855
127688,1650
127705,2496
127713,5970
127714,2205
127720,2970
127725,2520
127727,572
127728,3129
127742,11595
127744,4653
127751,5256
127755,6786
127758,5744
127763,8272
127771,8496
127781,8488
127788,3960
127792,4991
127794,12840
127798,2525
127801,8037
127803,2520
127804,1469
127816,1728
127817,3492
127819,4008
127829,4590
127830,6600
127832,6370
127836,3112
127841,4880
127869,5680
127870,5020
127871,3141
127874,1820
127875,3070
127878,5040
127891,5900
127892,3159
127894,5373
127898,7546
127899,7479
127908,3804
127909,6258
127912,24700
127919,3300
127930,7776
127947,4248
127950,3030
127952,3344
127955,4995
127956,25001
127967,3944
127970,6135
127984,6490
127986,3402
127988,3230
127994,5526
127996,6259
128000,2640
128002,3636
128006,6435
128007,7616
128008,6840
128027,2154
128032,2880
128037,6818
128047,2696
128056,6975
128058,6061
128059,2970
128060,3474
128066,1805
128069,5013
128070,2538
128074,10220
128079,696
128082,3770
128084,6640
128086,4725
128088,3336
128090,13050
128096,5019
128101,16992
128104,45474
128122,5258
128127,3025
128128,5918
128137,4248
128142,2860
128144,5928
128147,3051
128149,4890
128154,4536
128155,12512
128164,5863
128168,9306
128171,5152
128174,8505
128177,5564
128180,17680
128192,15330
128215,6400
128227,2163
128235,3800
128239,4914
128243,6822
128247,2072
128251,23264
128260,6487
128277,2335
128281,34220
128285,3262
128290,8112
128294,7472
128295,11858
128306,14212
128310,4340
128327,1824
128332,8280
128342,1656
128345,44051
128349,3476
128363,3100
128366,22720
128367,6984
128381,10512
128382,6183
128386,2476
128387,4122
128393,2448
128398,8184
128400,23200
128402,3492
128406,3632
128417,2060
128423,15840
128429,3735
128434,5340
128438,3860
128440,17646
128448,8256
128450,6750
128452,6870
128456,4459
128468,46266
128472,5103
128477,21700
128487,5170
128488,3680
128500,3816
128506,5442
128508,14154
128514,7220
128518,4024
128520,6230
128535,3840
128537,29310
128538,4725
128543,4466
128555,2421
128559,2940
128566,3411
128568,12886
128569,1458
128579,3784
128580,2093
128581,1729
128586,6939
128589,10087
128590,10648
128595,1816
128598,22568
128604,2478
128608,2268
128611,9418
128616,4401
128617,1211
128619,3264
128620,5400
128627,1280
128631,7290
128633,3300
128636,936
128642,7716
128647,8985
128662,4802
128678,2254
128683,2282
128689,7524
128694,4850
128703,6300
128713,10637
128720,1470
128725,6028
128728,8400
128731,6723
128732,4024
128733,5533
128736,3020
128737,3456
128743,4795
128745,5517
128749,2648
128755,12478
128769,9168
128773,30015
128792,9310
128794,3198
128795,7410
128796,6708
128797,5208
128802,5201
128810,7249
128815,8008
128821,6424
128831,8464
128832,5080
128836,7480
128843,15750
128845,5814
128849,2430
128860,1687
128870,7656
128888,1392
128894,2584
128895,2988
128899,4411
128902,6580
128903,4040
128911,27792
128912,5135
128914,4023
128917,6853
128919,5685
128927,5050
128931,3612
128944,5083
128949,3339
128954,10946
128966,17560
128976,2849
128977,3735
128996,6696
128997,2190
128999,7392
129002,4284
129005,4823
129010,5665
129011,8690
129014,10488
129028,5928
129029,2513
129037,5731
129041,2896
129052,4424
129053,4473
129056,6606
129061,14600
129066,4150
129072,7766
129074,2184
129075,3472
129079,11968
129086,3519
129094,4585
129096,17527
129099,6270
129101,4640
129104,2430
129111,16840
129113,4664
129125,3556
129129,2760
129134,4420
129137,4815
129140,2925
129147,26928
129154,6417
129155,6273
129156,6071
129157,4540
129158,12636
129163,20525
129165,4376
129174,7612
129193,5192
129201,6108
129204,12787
129206,3120
129211,5052
129213,4670
129222,13419
129234,18870
129239,4708
129248,33930
129249,3250
129256,19159
129260,22352
129262,13118
129264,1540
129266,2648
129267,2190
129268,12762
129269,1589
129272,1740
129282,5907
129284,29160
129291,5390
129294,8544
129297,8206
129303,6680
129304,4670
129314,4375
129315,3456
129317,2312
129319,5627
129327,16880
129330,5088
129334,4296
129354,8160
129361,7140
129367,3168
129368,5690
129386,8120
129387,2457
129389,4910
129398,7416
129403,4419
129409,4741
129431,3225
129443,4833
129445,5348
129447,3186
129452,2106
129462,6076
129463,5115
129464,3410
129466,1045
129478,5490
129488,9988
129495,3357
129497,21735
129499,3805
129509,12408
129524,5292
129533,7803
129534,7096
129538,33020
129542,4338
129548,4275
129549,4840
129561,2625
129566,7168
129570,5830
129574,1860
129584,5913
129587,4648
129589,4608
129591,6060
129593,13712
129594,2385
129596,22218
129600,8844
129608,3520
129614,13080
129615,9956
129635,7761
129639,3456
129640,5720
129645,5676
129646,3000
129648,738
129653,12053
129663,1944
129664,1095
129671,3050
129683,4095
129689,4386
129694,4617
129696,5856
129699,4266
129717,16422
129720,8162
129722,18972
129724,3400
129740,12258
129741,6024
129744,33831
129746,4470
129754,1727
129756,4770
129763,3432
129769,1488
129774,2619
129780,6657
129781,6870
129783,4725
129784,5447
129787,7843
129788,8244
129793,6300
129794,5590
129808,4730
129815,2944
129817,8723
129818,3258
129820,3059
129828,3216
129840,14448
129845,2628
129852,2640
129863,4554
129865,2280
129869,5890
129874,4741
129889,7040
129890,5950
129892,2400
129901,7020
129902,3416
129913,968
129914,7770
129916,8632
129942,29328
129956,2328
129957,873
129959,4112
129966,2016
129968,3738
129978,2058
129989,2640
129990,3185
129996,5478
129999,22986
130003,6345
130004,10556
130010,7416
130011,2610
130013,3443
130019,13188
130025,3318
130029,10322
130033,7770
130034,2800
130038,4389
130041,5496
130042,6096
130046,4356
130048,2550
130054,5319
130078,5913
130086,4672
130095,7371
130097,2211
130111,5759
130115,3056
130122,3915
130124,4248
130125,980
130128,11984
130133,4644
130150,7744
130157,2520
130173,3850
130184,6846
130189,6990
130192,2736
130197,9276
130201,14076
130204,6204
130206,6248
130208,19020
130209,5313
130220,4800
130223,2586
130232,32460
130240,5280
130254,5709
130256,4920
130262,5533
130265,3367
130266,4650
130270,6912
130272,8624
130274,3952
130276,3888
130278,3315
130298,5620
130303,10136
130305,3619
130310,4785
130313,3462
130314,3888
130316,3080
130322,3450
130324,1200
130325,4580
130332,7281
130337,4716
130341,2396
130343,3376
130364,5070
130365,2544
130366,6390
130367,4308
130374,7590
130377,3035
130382,6555
130395,4444
130401,6123
130404,4158
130406,9288
130412,3270
130419,2664
130422,14630
130430,2288
130431,4908
130432,3483
130435,4782
130437,5000
130445,28296
130446,4389
130449,5520
130458,4983
130460,16695
130468,9142
130470,11064
130478,2502
130487,2532
130495,5900
130506,10544
130509,2604
130517,2527
130520,5312
130525,3471
130526,3042
130527,8235
130537,9350
130540,5408
130542,4417
130546,3465
130549,6576
130553,6750
130555,1496
130567,2916
130569,5744
130570,1603
130592,4662
130593,4858
130595,3744
130609,10512
130619,6120
130625,9288
130630,9424
130642,5670
130643,11460
130647,3276
130660,3136
130668,2483
130676,3897
130677,2300
130680,4544
130689,5050
130692,4667
130706,10950
130708,14080
130714,9590
130720,8697
130731,2346
130735,6970
130740,6743
130742,4065
130748,13575
130751,2166
130761,7713
130766,5960
130774,4697
130777,1880
130807,3970
130810,4008
130811,7205
130821,8694
130825,4581
130831,1624
130833,9372
130850,2850
130852,5931
130855,3848
130860,4401
130869,6680
130880,3882
130886,20460
130888,14612
130889,2630
130896,5400
130897,2466
130901,2320
130902,4554
130903,5916
130907,9347
130908,6060
130944,2420
130956,3150
130958,5380
130961,2872
130964,2898
130966,5620
130969,21451
130977,14508
130983,2223
130984,9534
130989,13080
130990,13281
130993,4914
131003,4308
131006,34475
131007,4060
131019,6809
131020,2694
131034,4662
131039,8177
131047,7163
131048,8294
131051,25875
131057,3195
131058,3632
131072,3090
131074,3421
131075,6831
131084,1780
131086,1572
131087,6670
131093,2508
131094,21224
131096,2794
131098,4887
131099,6656
131116,5490
131120,7464
131121,7982
131123,3542
131126,1584
131128,5980
131140,3648
131145,36288
131151,6180
131156,1562
131162,3684
131168,5665
131173,2688
131176,4960
131177,1890
131178,2730
131197,4944
131203,5984
131208,2259
131212,6006
131213,2428
131214,7920
131216,7371
131219,14053
131234,4131
131235,7535
131239,498
131248,5663
131254,3784
131255,3136
131256,1100
131262,11184
131274,4488
131283,4697
131289,7425
131301,2600
131307,3440
131309,5446
131312,8756
131318,3052
131320,7712
131321,3610
131329,12780
131330,5061
131331,5687
131338,3850
131354,12660
131362,4048
131379,5746
131381,8668
131384,5058
131393,5904
131397,2288
131402,2016
131412,2761
131419,7051
131426,3056
131433,3088
131450,6405
131466,15893
131469,7254
131471,12336
131472,2331
131473,6817
131485,2286
131488,2600
131501,9615
131504,14674
131508,2808
131529,4932
131530,7308
131542,4122
131549,6050
131554,18270
131583,3675
131584,2576
131587,4650
131596,5355
131611,2587
131612,6282
131618,5064
131625,1800
131626,10260
131635,9952
131639,61320
131642,5698
131645,3689
131647,7137
131653,7260
131664,5784
131666,3262
131672,7258
131673,3015
131675,4500
131676,7553
131691,4207
131710,4020
131714,2781
131716,13275
131720,3190
131727,10860
131729,4104
131742,8320
131743,12276
131761,13454
131763,1164
131767,4950
131774,5808
131779,2505
131793,17010
131799,4693
131805,3267
131812,4600
131813,5625
131820,26140
131823,8204
131825,3528
131829,8037
131830,3408
131837,5369
131842,4998
131845,2488
131846,7956
131858,4301
131867,4653
131870,2975
131874,10140
131877,1998
131878,6324
131879,7572
131882,5120
131884,3410
131886,1648
131892,5964
131893,2244
131897,4670
131904,5628
131906,3280
131916,3440
131921,8596
131929,4104
131930,7350
131949,8304
131951,7290
131953,5688
131955,8525
131957,5265
131961,7205
131969,4608
131972,5951
131974,3840
131978,18000
131981,4770
131982,5256
131993,8310
131999,18105
132002,2736
132004,2610
132005,3330
132012,25688
132019,1722
132029,5484
132031,2529
132043,4830
132048,40128
132050,5336
132051,13088
132052,26250
132054,5863
132057,2514
132058,3664
132062,7238
132064,2640
132065,8820
132068,11184
132070,22672
132073,6360
132076,952
132079,3456
132089,2305
132091,4554
132094,3152
132095,8528
132110,4081
132118,4210
132126,3950
132141,2868
132143,6030
132145,3705
132149,1765
132152,8414
132156,9690
132162,12831
132166,6492
132175,6150
132186,9212
132192,5172
132193,1500
132194,4249
132199,9440
132205,2296
132219,5124
132224,1152
132232,4444
132236,7616
132237,6105
132239,3835
132245,7155
132246,3069
132254,3360
132255,1816
132257,3636
132258,7350
132259,2504
132262,5344
132264,7716
132265,7172
132266,4680
132268,31360
132273,7020
132293,7868
132297,6867
132298,1694
132303,9557
132308,4310
132313,3892
132318,6838
132323,4008
132327,4832
132331,5161
132336,8150
132355,1734
132356,3105
132376,6006
132381,10430
132386,6435
132388,6636
132389,4895
132390,3590
132395,8620
132396,4774
132401,3465
132412,6732
132414,2745
132418,9020
132424,3830
132435,7230
132445,5440
132458,4928
132459,3024
132468,5962
132470,2744
132472,3056
132479,23616
132480,3276
132490,4795
132495,2772
132498,12675
132499,5796
132501,2984
132511,9893
132514,4026
132516,3136
132517,5424
132520,2790
132530,22025
132535,3024
132550,5720
132558,6842
132560,7605
132561,14400
132566,5489
132589,5980
132592,26448
132598,8512
132602,17622
132612,1856
132618,6144
132619,4352
132621,7900
132630,3564
132631,7524
132633,3324
132634,15152
132636,3199
132643,4548
132644,2384
132650,1875
132668,11326
132674,3204
132675,6285
132687,15426
132693,8359
132703,2428
132707,6160
132708,4251
132725,6390
132726,6070
132727,3408
132740,28336
132744,6720
132750,5740
132753,5580
132758,2970
132759,5950
132770,2320
132780,4338
132782,5681
132783,2040
132784,4392
132790,8088
132791,8525
132793,22740
132803,5808
132814,2000
132820,16530
132831,4912
132834,2172
132837,3278
132838,11244
132855,6831
132856,3472
132862,7220
132875,2114
132882,8320
132885,1491
132903,8360
132906,2625
132908,1540
132910,4900
132915,3465
132920,1424
132924,8778
132942,4280
132947,7050
132952,3234
132953,4392
132963,4077
132965,5814
132966,9200
132972,6576
132974,8120
132975,4872
132978,3890
132981,2880
132985,5475
132990,3705
132991,3451
133007,854
133013,5796
133018,10992
133021,5614
133023,3704
133024,5550
133049,4806
133063,6409
133069,2862
133070,6285
133079,2148
133080,4840
133085,3696
133086,6340
133094,5724
133096,2130
133097,1964
133112,2760
133113,2520
133117,6624
133118,3888
133144,2192
133157,18930
133160,2784
133163,8056
133167,6162
133168,8604
133178,7980
133185,3700
133190,4404
133192,3432
133194,2620
133200,5490
133208,3968
133209,1852
133215,3888
133231,5070
133239,11104
133241,10950
133251,9268
133257,4208
133261,5728
133262,4956
133264,3303
133267,4896
133272,3591
133273,10556
133274,3055
133277,5137
133293,3591
133300,1892
133303,4797
133320,7140
133327,8050
133332,4840
133333,2196
133334,4977
133336,1752
