k,summ
88544,5208
88552,9552
88567,3384
88570,2484
88573,8190
88574,6479
88577,1435
88593,8800
88603,4671
88609,7808
88616,8788
88639,6864
88641,9639
88647,5071
88650,5032
88653,12506
88654,18720
88658,2788
88660,9036
88667,7070
88670,4886
88686,4176
88688,13665
88694,4560
88700,4617
88703,3689
88707,5076
88712,1212
88715,5020
88720,3632
88732,33534
88747,3096
88753,22515
88760,25536
88774,7893
88780,4230
88787,21472
88789,2394
88802,12825
88807,4906
88815,4062
88818,5052
88825,16380
88830,3759
88831,4112
88838,8232
88840,10692
88854,5992
88863,5472
88868,10674
88871,2892
88875,1589
88881,3010
88898,5184
88902,7176
88905,7943
88909,3852
88910,6520
88921,1720
88922,9010
88923,3052
88924,2646
88937,6760
88950,11620
88951,3641
88953,4875
88955,24552
88956,992
88967,8976
88972,4956
88974,8841
88982,2226
88991,2783
88995,7579
88997,2872
88998,5328
89002,1392
89007,5056
89028,5200
89036,30536
89042,5790
89046,5200
89047,10824
89049,5803
89051,4410
89052,4635
89064,9380
89071,4500
89075,4120
89077,2615
89083,6768
89106,3960
89113,7860
89115,4632
89123,5784
89124,2328
89126,2170
89129,14592
89131,2100
89136,3072
89137,3272
89149,7070
89150,3860
89158,4642
89162,3096
89172,4180
89174,5952
89175,2970
89177,3696
89181,8760
89182,4420
89189,5272
89191,4844
89201,5576
89203,7800
89206,4664
89207,7035
89208,5512
89210,15664
89212,6072
89214,5603
89216,1710
89221,6264
89229,3528
89234,10896
89235,7632
89236,4832
89245,904
89247,27144
89253,11571
89265,10850
89267,15340
89276,3840
89277,7317
89278,3304
89279,6912
89286,23674
89298,3060
89305,11144
89312,36374
89317,8580
89321,4736
89324,5852
89325,4064
89329,2248
89340,3060
89348,2830
89353,3520
89356,2639
89357,4032
89359,3968
89363,22440
89377,25641
89386,2880
89387,6160
89389,6690
89392,4536
89394,2290
89396,2590
89404,2706
89413,13710
89414,5984
89433,3500
89436,4438
89453,8640
89455,6314
89468,9174
89470,7218
89476,25722
89485,23525
89488,2350
89497,4020
89508,2778
89513,6526
89518,2817
89532,4732
89538,6432
89539,3294
89555,7800
89556,27024
89559,7612
89565,6881
89566,8242
89568,7216
89570,5000
89582,10875
89587,17220
89591,635
89594,3600
89600,3377
89604,10795
89611,7581
89612,6240
89617,4800
89618,5976
89628,2790
89635,10192
89638,3354
89640,14160
89644,2672
89646,3852
89649,2968
89656,2952
89662,3312
89675,25691
89682,2826
89686,4389
89687,4672
89689,2395
89695,8672
89709,3101
89711,31808
89719,2849
89724,5346
89729,4608
89737,7248
89743,5922
89750,2255
89751,45804
89759,8715
89763,2235
89768,2325
89772,3390
89773,6570
89787,4221
89795,3993
89799,5432
89800,2652
89802,1980
89804,1800
89806,4810
89813,2016
89826,5687
89827,6344
89832,6831
89838,5364
89840,6885
89841,6223
89842,7140
89844,3088
89845,2232
89849,7299
89852,29430
89878,2961
89880,24948
89887,3924
89889,3420
89891,4771
89894,3456
89896,4872
89897,7952
89901,6344
89906,9285
89907,4520
89910,2430
89926,2472
89928,7161
89939,3406
89940,3155
89942,3336
89948,2880
89960,3600
89972,3582
89976,3852
89982,1864
89987,3810
89992,6380
89995,6897
89997,7917
89999,5005
90000,1908
90002,3570
90007,19116
90011,7870
90012,3388
90018,5136
90026,4368
90029,6543
90030,11952
90041,7761
90043,2625
90045,5954
90048,7320
90060,6260
90064,3498
90066,4185
90071,3780
90081,12615
90090,6510
90095,5841
90097,4527
90103,6008
90104,4464
90106,6503
90110,4136
90112,9912
90117,8052
90118,5460
90128,4140
90133,2005
90141,4512
90148,7500
90158,8073
90161,9425
90164,3730
90169,2772
90170,1600
90171,4908
90174,21185
90179,2079
90180,7982
90188,4998
90196,6050
90205,14256
90208,5430
90211,3016
90212,1488
90217,7580
90218,6446
90219,8080
90229,3185
90230,6048
90233,4401
90235,4020
90249,3861
90273,12768
90298,3822
90299,3816
90312,7408
90323,6556
90324,8456
90326,3454
90334,18976
90340,4059
90350,34615
90359,648
90366,4712
90367,3808
90378,9243
90383,26082
90387,34472
90397,5892
90398,8484
90403,910
90420,22344
90422,3010
90439,7500
90443,3829
90448,795
90450,3600
90455,30222
90458,5174
90462,3288
90465,2220
90475,5992
90478,26163
90481,3248
90488,2056
90494,2772
90497,24882
90501,2450
90507,1330
90510,5180
90513,2718
90518,22438
90521,2394
90524,5190
90527,3927
90530,2380
90531,21840
90545,17394
90548,4376
90556,2184
90562,2560
90564,8475
90566,5238
90567,9086
90573,1950
90579,6372
90584,4365
90586,4572
90591,4740
90597,13623
90600,2538
90603,8194
90611,2520
90612,1939
90628,10215
90632,2184
90640,2170
90653,1944
90669,6072
90675,5427
90678,2863
90683,3789
90691,2270
90692,14084
90701,10813
90702,6348
90703,9928
90705,2178
90707,3280
90713,8728
90714,4880
90715,1032
90721,6446
90725,2982
90729,9230
90735,3942
90744,3246
90746,3240
90747,7968
90748,34380
90753,5960
90754,4570
90755,2466
90768,8400
90771,5628
90774,10785
90776,1892
90786,5340
90787,1625
90794,2214
90802,6440
90807,1788
90809,10836
90816,11900
90817,8470
90818,5951
90824,31860
90826,5520
90831,6090
90840,6612
90844,4018
90848,9310
90859,6669
90860,4100
90867,4510
90871,5760
90882,1169
90883,6258
90886,4428
90891,6851
90894,7515
90896,8932
90899,2472
90904,8550
90909,2618
90928,2712
90929,2268
90930,17848
90934,4410
90940,7884
90960,18452
90964,8778
90973,17560
90990,3900
90991,4004
91004,23374
91007,9763
91019,7227
91024,15666
91028,8255
91030,13793
91032,4800
91043,1716
91054,9276
91057,5184
91067,3792
91069,4130
91071,16380
91098,2528
91101,2505
91102,3600
91110,7920
91112,9090
91114,3249
91120,3231
91121,2304
91125,2634
91132,4060
91134,7548
91144,1544
91149,10336
91151,13671
91152,5070
91156,2032
91159,6770
91162,2106
91164,8778
91165,16974
91169,9800
91173,5360
91182,5474
91183,2015
91185,3552
91190,852
91192,3738
91196,4188
91205,9225
91210,3930
91221,3458
91222,16492
91223,4392
91235,10836
91242,4939
91259,3222
91280,5852
91284,3724
91287,4860
91288,9156
91294,2316
91303,6193
91306,2976
91310,5058
91311,3784
91312,2990
91314,1260
91316,2250
91325,3870
91329,11382
91336,7530
91339,7216
91345,5038
91349,5499
91350,6600
91351,2856
91363,3969
91366,25718
91375,1176
91379,8760
91380,4680
91389,4680
91409,8596
91413,3278
91417,5824
91438,7960
91449,5270
91457,4342
91461,6682
91464,5607
91465,5719
91466,2835
91481,3585
91487,4920
91497,74410
91505,13248
91507,5229
91508,6039
91512,6432
91514,3213
91519,13260
91520,5184
91525,5478
91529,23745
91534,3521
91543,11556
91547,6030
91550,5180
91557,5698
91561,2352
91567,3443
91571,20880
91575,10790
91585,2784
91586,4668
91589,3829
91595,9792
91597,4356
91599,13362
91611,4235
91617,8415
91618,2248
91621,1859
91625,1050
91626,925
91634,1665
91638,5803
91641,1988
91644,10543
91645,4296
91653,11594
91654,5057
91657,7205
91659,8018
91666,7429
91667,4050
91673,9919
91674,5136
91688,2592
91693,20680
91698,3128
91699,2480
91708,8270
91718,3615
91719,5180
91729,4090
91731,5690
91732,3848
91733,7984
91738,7924
91747,7650
91751,5886
91754,9503
91757,1203
91761,2964
91762,9144
91768,2355
91777,8460
91778,7601
91784,7348
91787,3354
91792,8550
91794,3267
91795,1374
91798,6069
91806,4572
91814,4624
91834,3408
91843,7648
91845,4810
91849,932
91851,6544
91859,4329
91861,3006
91864,5310
91874,4571
91877,5440
91878,7200
91882,5915
91890,7490
91894,4224
91924,24339
91925,3718
91927,16116
91934,7700
91938,10920
91939,2744
91948,3490
91950,4856
91955,6600
91962,4168
91965,5103
91969,1226
91975,6732
91981,4411
91989,3770
91991,8164
92010,19532
92016,23325
92021,33638
92024,9119
92030,4200
92044,7761
92045,8124
92050,3437
92051,9285
92061,2673
92062,4086
92066,3136
92067,4048
92083,5551
92087,7728
92093,3874
92095,3080
92103,4059
92106,6545
92109,1552
92110,3105
92123,6480
92133,7878
92134,7284
92136,1570
92143,5522
92144,6195
92155,8203
92156,2886
92174,2208
92181,23322
92184,4520
92198,5796
92216,5508
92226,3416
92238,4986
92242,3144
92265,360
92267,18345
92277,4375
92290,3448
92300,1560
92304,6604
92307,6336
92316,4192
92337,3870
92343,3355
92349,1988
92358,3670
92360,4466
92363,4432
92365,2064
92396,8632
92408,4536
92413,7689
92425,5786
92428,3437
92434,11219
92439,4927
92443,3834
92451,6900
92470,1680
92472,4480
92475,11364
92485,8073
92487,14652
92491,9468
92506,2712
92508,8544
92524,2704
92543,6360
92545,7136
92559,3750
92570,2168
92576,3129
92578,3888
92581,4455
92583,9180
92584,14778
92595,3535
92598,7884
92600,4477
92602,16320
92606,3186
92608,5733
92609,10224
92611,3960
92613,9330
92616,7850
92618,42990
92620,6201
92627,1413
92632,7880
92637,1800
92642,7696
92647,4460
92652,2730
92656,7136
92657,7406
92659,6309
92663,4102
92664,4433
92670,6812
92671,2431
92681,4896
92701,4342
92708,2730
92719,1875
92730,5239
92731,11685
92737,5060
92740,3652
92743,6127
92751,4940
92762,7173
92763,7713
92769,4697
92770,2781
92771,5310
92772,8424
92775,5247
92779,10770
92791,1710
92793,3738
92800,4704
92806,4212
92811,3955
92823,3510
92824,6487
92850,3872
92856,1582
92861,6743
92865,3066
92867,25177
92871,4250
92878,378
92885,4365
92888,6280
92910,6216
92912,7126
92915,1932
92936,2268
92947,4920
92953,1296
92955,24048
92957,6552
92958,812
92963,1955
92966,28161
92978,2345
92979,1420
92985,2916
92994,5110
92998,6984
93007,1582
93014,6420
93035,3729
93039,7605
93044,3970
93045,9008
93046,6545
93053,1980
93055,7424
93059,6237
93067,3620
93079,6188
93085,25844
93086,3753
93091,1620
93099,8242
93106,7680
93117,6732
93126,20729
93132,26125
93136,17034
93140,4186
93141,4626
93146,5208
93151,4110
93155,2751
93165,3465
93168,3032
93199,3348
93201,6420
93219,6128
93221,4720
93223,4522
93224,3636
93230,5754
93242,4545
93243,1610
93244,1172
93246,22243
93250,3048
93251,5000
93265,26190
93268,2176
93272,9120
93279,1776
93280,4038
93291,19910
93295,8592
93312,3114
93313,4208
93318,3025
93322,2569
93328,5733
93339,5740
93340,4030
93353,5187
93360,7267
93365,2431
93372,1116
93384,1170
93388,7216
93392,6840
93405,4984
93412,4704
93415,10425
93417,9030
93421,2882
93424,2709
93428,21229
93432,5744
93443,3330
93447,9156
93449,6426
93450,7882
93453,6960
93461,2975
93477,1631
93483,2799
93492,5984
93496,4977
93502,26982
93503,10704
93505,16317
93511,2000
93517,6695
93518,14115
93524,6900
93525,4941
93530,2331
93531,6232
93543,7410
93546,6020
93548,3689
93554,3325
93580,5180
93586,13515
93589,9493
93597,4608
93599,3861
93620,3991
93623,24768
93625,4606
93626,6426
93627,2646
93636,2090
93639,2485
93643,4104
93646,6286
93650,2780
93652,6624
93655,17586
93685,6784
93689,2922
93696,8892
93698,3744
93701,5640
93704,18840
93709,4676
93716,8591
93720,8670
93721,3575
93723,5054
93732,3336
93740,4932
93743,7568
93746,3618
93747,5751
93749,7997
93752,10483
93756,4210
93758,3008
93764,2340
93766,6798
93782,7982
93797,928
93803,3504
93808,7709
93815,4004
93818,3390
93821,4961
93825,2316
93833,4750
93845,10517
93856,4992
93859,7371
93865,6045
93870,2624
93895,3340
93901,3276
93902,4966
93903,3771
93906,22374
93911,10240
93915,20368
93917,3584
93919,5270
93925,3445
93928,4165
93937,5740
93939,2562
93942,9672
93947,22410
93956,4158
93964,6608
93965,6776
93975,7230
93977,16520
93979,5760
93991,9450
93994,9716
94007,3192
94016,4680
94023,5742
94025,2540
94031,4990
94039,3680
94044,4488
94046,3032
94054,5570
94063,1424
94070,2652
94076,32000
94089,6270
94091,39411
94092,2696
94103,3856
94106,5117
94107,4350
94109,4347
94127,22260
94129,4725
94138,5401
94144,2910
94145,2856
94151,3458
94152,6540
94153,5120
94165,6318
94173,3894
94174,1269
94183,3618
94184,5830
94189,7788
94191,2508
94192,20286
94207,6266
94233,4554
94241,2925
94248,4725
94249,3078
94259,1892
94270,2712
94274,3798
94275,5535
94279,4050
94284,8835
94288,6162
94299,6492
94302,5592
94311,2975
94313,4192
94335,7476
94342,4075
94352,1908
94354,3789
94363,2800
94364,3642
94373,1074
94378,32781
94380,3675
94395,9540
94401,4110
94407,4615
94410,9542
94414,2680
94423,4296
94426,5344
94429,2961
94431,2052
94436,2943
94438,9035
94441,6276
94442,3132
94448,3130
94453,5412
94463,6539
94464,2406
94472,3762
94486,6743
94490,1428
94493,4635
94498,2212
94503,3888
94509,1309
94512,6270
94516,5660
94517,1160
94522,2130
94528,4104
94558,3410
94560,1500
94563,4554
94564,3537
94565,3800
94568,4761
94571,6908
94573,3136
94578,6420
94591,7000
94594,23940
94597,4986
94600,16400
94604,2568
94605,23226
94612,14768
94613,4380
94615,3685
94618,4626
94619,4956
94628,3600
94639,2915
94646,5888
94655,2735
94657,91432
94664,4563
94669,9984
94670,3784
94677,4381
94684,3031
94689,4968
94692,7140
94699,3653
94702,5796
94712,2316
94714,7740
94719,4048
94721,2970
94722,3267
94727,5392
94731,4935
94733,24856
94739,7904
94740,5863
94747,4884
94749,7152
94752,7266
94754,9060
94760,4488
94761,4176
94764,4609
94767,4564
94770,3487
94773,7632
94776,8208
94784,17164
94794,10695
94795,4837
94804,11754
94805,2565
94807,7572
94815,5440
94825,2712
94826,9030
94828,2740
94841,2989
94844,16820
94847,6270
94857,5628
94859,13692
94862,4010
94867,3192
94871,1863
94874,5346
94876,9612
94880,3770
94883,2736
94885,4158
94890,7572
94893,2763
94901,2790
94903,1872
94922,10251
94934,1608
94935,13662
94936,11723
94941,4880
94942,4944
94943,4552
94949,3608
94951,24200
94953,6168
94963,2256
94965,8704
94971,4800
94972,2952
94990,4011
94993,2076
94994,5808
94995,5960
95004,29952
95007,3768
95010,7455
95015,2744
95029,3420
95033,6768
95035,3300
95039,27440
95043,3210
95047,7983
95059,3879
95066,7260
95069,3318
95071,1992
95072,5512
95079,2230
95080,8246
95081,3204
95087,984
95090,3012
95092,8372
95096,3808
95097,3885
95099,6498
95103,9096
95104,14484
95111,4980
95113,5319
95127,4221
95128,5742
95136,5300
95150,5175
95155,22960
95162,7898
95169,23392
95173,7470
95177,5222
95178,3360
95183,3260
95186,4302
95187,7579
95191,5355
95192,3060
95198,6456
95203,4284
95204,3884
95207,2324
95214,2410
95217,1710
95218,5256
95219,2022
95220,8610
95223,3324
95230,5083
95233,4950
95234,11297
95244,6630
95260,6545
95262,6050
95268,3234
95277,3340
95279,4040
95283,2192
95287,4010
95289,1744
95299,4095
95302,2944
95305,7896
95311,3992
95312,4070
95327,2538
95329,6228
95344,7488
95349,3216
95352,8125
95358,5010
95371,4683
95375,7546
95392,7476
95399,5070
95406,3423
95407,5130
95416,8652
95422,2500
95428,6110
95433,14183
95435,2896
95445,3546
95449,6300
95457,5820
95459,7860
95463,3126
95467,7455
95476,8086
95477,6945
95481,20727
95494,3295
95500,8302
95509,8568
95526,3530
95527,5733
95529,4266
95544,5229
95546,5344
95547,2429
95550,5090
95551,7330
95566,8974
95573,4040
95580,5690
95585,2151
95586,6090
95591,3108
95603,5000
95606,6045
95607,7028
95614,5736
95615,5210
95624,8177
95627,9660
95628,2875
95631,5811
95639,1800
95642,3519
95653,5877
95654,4510
95657,4386
95660,7808
95669,8490
95673,4110
95683,7360
95688,730
95689,4010
95698,4560
95704,9345
95707,4074
95711,2350
95712,3912
95714,4365
95716,2455
95722,5168
95723,4664
95724,4680
95734,6240
95735,2816
95742,8568
95743,4023
95744,2720
95752,4524
95761,6019
95773,4365
95777,6228
95783,6864
95792,5830
95793,6860
95794,3179
95800,1330
95801,5640
95802,4498
95804,8244
95827,5060
95829,2590
95840,4872
95859,3199
95861,7056
95863,4410
95864,17910
95865,6560
95866,2037
95872,4518
95879,4280
95880,1850
95884,4608
95887,5810
95892,2360
95895,5028
95896,2160
95909,4060
95914,6464
95918,3773
95921,18960
95925,4830
95931,7777
95932,2755
95934,44720
95942,565
95947,4480
95952,996
95962,3384
95964,1348
95966,4860
95975,8328
95979,5166
95984,12912
95991,2090
96000,2653
96004,4360
96008,5418
96015,22931
96024,5508
96036,5256
96054,28485
96059,7020
96060,3514
96061,5214
96069,6416
96074,12584
96080,9060
96088,4284
96090,7332
96095,7124
96096,2751
96113,1400
96121,4221
96123,5832
96132,4086
96149,1815
96161,3025
96163,4950
96172,5902
96173,7601
96176,3592
96178,7709
96180,4328
96188,3024
96189,3114
96190,24112
96203,2844
96209,2583
96217,7490
96230,3380
96231,4719
96234,4994
96235,7953
96237,5093
96251,4320
96253,12064
96255,66030
96273,6152
96274,3108
96275,2705
96276,2898
96277,8424
96282,2808
96283,24129
96287,5460
96291,1264
96303,3840
96304,26784
96305,4312
96308,7275
96310,18060
96318,4568
96319,42262
96320,10965
96326,8484
96330,2648
96336,4816
96337,4630
96339,2025
96344,7359
96350,5400
96351,5160
96352,5352
96368,8592
96371,20387
96385,4609
96390,5759
96391,3230
96392,8540
96395,6168
96415,1071
96417,2170
96426,2646
96432,6858
96433,9095
96439,4592
96453,4732
96458,9174
96459,10764
96480,1197
96504,5472
96518,6390
96523,3699
96533,4312
96540,6730
96549,4777
96555,4961
96561,5292
96573,7805
96574,6357
96577,4627
96592,5916
96603,6272
96606,8229
96611,4984
96616,1536
96617,3858
96619,4776
96623,5052
96626,6732
96635,4176
96637,3970
96642,25872
96646,34034
96649,36823
96653,9269
96659,6192
96665,5603
96674,1256
96684,4710
96687,4680
96694,4158
96703,3330
96716,4860
96719,3600
96722,3168
96734,4272
96743,2886
96747,3760
96749,6144
96751,7929
96760,4890
96762,4598
96766,8990
96776,13395
96777,8388
96781,4788
96783,3304
96810,7770
96816,2104
96825,1790
96826,5344
96827,1848
96830,9075
96832,33748
96836,12705
96849,4950
96851,5682
96867,3612
96869,9612
96884,10087
96885,9156
96889,4512
96910,3588
96921,21792
96923,1836
96924,5028
96931,3064
96935,7000
96937,6120
96939,7917
96949,11904
96951,1056
96953,2249
96959,8200
96960,2142
96962,2910
96966,4697
96970,11104
96987,4968
96998,4420
96999,5481
97000,8393
97009,6188
97022,8048
97023,5730
97028,3640
97031,3440
97034,4545
97038,7410
97042,2249
97052,760
97056,5121
97058,4572
97065,3135
97068,5423
97069,1835
97074,3924
97076,2935
97082,5796
97085,4248
97096,7128
97107,2856
97109,7098
97112,1757
97118,12360
97124,1568
97125,1590
97154,4644
97163,11568
97167,4576
97174,6955
97175,4844
97187,5200
97189,3493
97194,57276
97195,11522
97196,1585
97197,4860
97198,3060
97203,7524
97206,4900
97210,4980
97216,2496
97224,1144
97234,6919
97235,6174
97244,3300
97248,4250
97259,3140
97261,6352
97270,6060
97277,5920
97282,3960
97285,810
97286,3080
97287,7596
97292,3400
97304,3531
97313,4683
97316,4020
97331,2262
97336,7101
97343,2970
97345,2170
97349,3672
97351,6108
97354,5250
97360,8752
97361,2032
97362,5044
97370,7164
97373,6695
97377,3490
97378,2872
97380,36992
97381,2480
97382,10794
97385,5121
97392,4906
97398,8940
97402,6039
97412,6216
97426,4730
97432,4656
97440,21050
97442,2124
97443,2175
97444,37366
97456,9645
97457,4044
97458,10800
97461,4104
97462,1917
97463,7845
97474,5707
97482,7644
97487,6272
97508,5733
97524,22040
97534,3344
97544,6193
97549,5577
97555,2520
97558,2548
97559,7443
97561,1320
97564,3105
97576,6970
97581,14336
97587,6066
97624,3600
97634,5696
97636,4581
97638,9174
97642,14476
97644,5522
97645,3144
97650,4676
97660,3996
97664,6643
97665,8074
97670,5350
97673,4008
97674,3717
97682,8532
97696,1854
97704,3930
97705,2660
97708,2439
97713,7696
97715,3933
97716,2849
97727,9685
97745,6768
97746,6240
97755,6000
97756,3325
97759,4818
97765,11298
97767,4862
97773,4849
97774,3568
97778,7920
97791,6272
97792,4059
97801,2115
97815,1356
97826,7750
97827,7920
97828,6070
97836,2511
97852,26290
97870,2345
97875,7042
97885,2904
97896,4870
97901,3942
97912,9912
97926,3344
97932,3582
97945,5710
97950,4840
97952,17400
97960,4149
97963,3824
97965,3888
97968,6830
97971,4824
97975,3948
97996,7150
98001,10122
98002,6292
98005,5782
98008,7994
98027,2340
98029,5624
98030,10283
98032,8484
98037,13104
98041,3627
98042,3234
98053,5121
98061,4320
98068,1950
98069,7205
98077,4251
98082,5170
98085,6240
98092,2799
98094,1020
98096,14742
